2,1,118,truth,OTHER,0.429794579744339,0.0,0.0
2,1,118,man,PERSON,0.15952667593955994,0.0,0.0
2,1,118,possession,OTHER,0.13131944835186005,0.0,0.0
2,1,118,fortune,OTHER,0.12111234664916992,0.10000000149011612,0.10000000149011612
2,1,118,want,OTHER,0.09258276969194412,0.0,0.0
2,1,118,wife,PERSON,0.06566417217254639,0.0,0.0
2,2,261,man,PERSON,0.45816516876220703,0.0,0.0
2,2,261,feelings,OTHER,0.15169642865657806,0.0,0.0
2,2,261,views,OTHER,0.1266181617975235,0.0,0.0
2,2,261,families,PERSON,0.09121004492044449,0.0,0.0
2,2,261,truth,OTHER,0.04299627244472504,0.10000000149011612,0.10000000149011612
2,2,261,neighbourhood,LOCATION,0.03557509928941727,0.0,0.0
2,2,261,minds,OTHER,0.03312348574399948,0.0,0.0
2,2,261,property,OTHER,0.025154249742627144,0.0,0.0
2,2,261,other,OTHER,0.017730556428432465,0.0,0.0
2,2,261,daughters,PERSON,0.017730556428432465,0.0,0.0
2,3,101,Mother,PERSON,0.5965132117271423,0.0,0.0
2,3,101,Father,PERSON,0.379579097032547,0.0,0.0
2,3,101,Netherfield Park,LOCATION,0.023907683789730072,0.0,0.0
2,4,32,Father,PERSON,1.0,0.0,0.0
2,5,93,Long,PERSON,1.0,0.0,0.10000000149011612
2,6,23,Father,PERSON,0.7371235489845276,-0.4000000059604645,0.4000000059604645
2,6,23,answer,OTHER,0.2628764510154724,-0.20000000298023224,0.20000000298023224
2,7,72,wife,PERSON,1.0,-0.10000000149011612,0.10000000149011612
2,8,62,objection,OTHER,1.0,0.0,0.0
2,9,28,invitation,OTHER,1.0,0.10000000149011612,0.20000000298023224
2,10,398,man,PERSON,0.5135480165481567,0.0,0.20000000298023224
2,10,398,Long,PERSON,0.18332377076148987,0.0,0.10000000149011612
2,10,398,dear,PERSON,0.0885576456785202,0.0,0.0
2,10,398,place,OTHER,0.02588716335594654,0.0,0.0
2,10,398,chaise,OTHER,0.024370260536670685,0.0,0.0
2,10,398,north,LOCATION,0.024077508598566055,0.0,0.0
2,10,398,fortune,OTHER,0.024077508598566055,0.0,0.0
2,10,398,Netherfield,LOCATION,0.021143879741430283,0.0,0.0
2,10,398,servants,PERSON,0.016940558329224586,0.0,0.0
2,10,398,Morris,PERSON,0.01669187657535076,0.0,0.10000000149011612
2,10,398,some,OTHER,0.0165336225181818,0.0,0.0
2,10,398,England,LOCATION,0.014332911930978298,0.0,0.0
2,10,398,house,LOCATION,0.011899100616574287,0.0,0.0
2,10,398,Michaelmas,EVENT,0.010061310604214668,0.0,0.0
2,10,398,possession,OTHER,0.008554895408451557,0.0,0.0
2,11,20,name,OTHER,1.0,0.0,0.0
2,12,11,Charles,PERSON,1.0,0.0,0.0
2,13,27,single,OTHER,1.0,0.0,0.0
2,14,129,single,OTHER,0.4684555232524872,0.699999988079071,0.699999988079071
2,14,129,dear,OTHER,0.16680552065372467,0.699999988079071,0.699999988079071
2,14,129,man,PERSON,0.11462432891130447,0.0,0.0
2,14,129,fortune,OTHER,0.11462432891130447,0.0,0.0
2,14,129,thing,OTHER,0.0795474499464035,0.6000000238418579,0.6000000238418579
2,14,129,girls,PERSON,0.055942848324775696,0.5,0.5
2,16,128,Father,PERSON,0.7506974935531616,-0.10000000149011612,0.30000001192092896
2,16,128,wife,PERSON,0.20133227109909058,-0.30000001192092896,0.30000001192092896
2,16,128,one,OTHER,0.04797022417187691,0.0,0.0
2,17,39,design,OTHER,1.0,0.0,0.0
2,18,160,Design,OTHER,0.5625810623168945,0.10000000149011612,0.10000000149011612
2,18,160,nonsense,OTHER,0.2916860580444336,-0.5,0.5
2,18,160,love,OTHER,0.07286643236875534,0.20000000298023224,0.20000000298023224
2,18,160,one,OTHER,0.07286643236875534,0.10000000149011612,0.10000000149011612
2,19,217,girls,PERSON,0.6187654137611389,0.20000000298023224,1.100000023841858
2,19,217,occasion,OTHER,0.31599563360214233,0.0,0.0
2,19,217,best,OTHER,0.02183718979358673,0.20000000298023224,0.20000000298023224
2,19,217,party,ORGANIZATION,0.019801897928118706,0.20000000298023224,0.20000000298023224
2,19,217,any,OTHER,0.012431705370545387,0.10000000149011612,0.10000000149011612
2,19,217,Charles,PERSON,0.011168167926371098,0.30000001192092896,0.30000001192092896
2,20,216,anything,OTHER,0.21207402646541595,0.10000000149011612,0.10000000149011612
2,20,216,beauty,OTHER,0.1937730610370636,0.0,0.0
2,20,216,woman,PERSON,0.18472369015216827,0.0,0.0
2,20,216,share,OTHER,0.17052513360977173,0.20000000298023224,0.20000000298023224
2,20,216,beauty,OTHER,0.09519453346729279,0.0,0.0
2,20,216,thinking,OTHER,0.0911625400185585,0.0,0.0
2,20,216,daughters,PERSON,0.05254700407385826,0.0,0.0
2,21,64,cases,OTHER,0.5111551284790039,0.0,0.0
2,21,64,woman,PERSON,0.36584770679473877,0.0,0.0
2,21,64,beauty,OTHER,0.12299717962741852,0.0,0.0
2,22,89,Charles,PERSON,0.554957389831543,0.10000000149011612,0.20000000298023224
2,22,89,dear,OTHER,0.29685261845588684,0.10000000149011612,0.10000000149011612
2,22,89,neighbourhood,LOCATION,0.14819000661373138,0.10000000149011612,0.10000000149011612
2,24,299,daughters,PERSON,0.387887567281723,0.0,0.0
2,24,299,William,PERSON,0.30838218331336975,0.0,0.0
2,24,299,establishment,OTHER,0.07542385160923004,0.0,0.0
2,24,299,one,OTHER,0.07542385160923004,0.0,0.0
2,24,299,account,OTHER,0.051495376974344254,0.0,0.0
2,24,299,Lady,PERSON,0.050871849060058594,0.0,0.0
2,24,299,Lucas,PERSON,0.030185673385858536,0.0,0.0
2,24,299,newcomers,PERSON,0.02032964676618576,0.0,0.0
2,25,265,Charles,PERSON,0.7765710353851318,0.10000000149011612,0.699999988079071
2,25,265,lines,OTHER,0.06762656569480896,0.20000000298023224,0.20000000298023224
2,25,265,consent,OTHER,0.06210348382592201,0.20000000298023224,0.20000000298023224
2,25,265,word,OTHER,0.032906726002693176,0.20000000298023224,0.20000000298023224
2,25,265,girls,PERSON,0.020652862265706062,0.20000000298023224,0.20000000298023224
2,25,265,marrying,EVENT,0.020652862265706062,0.20000000298023224,0.20000000298023224
